"order_id","correct","student_id","skill_name"
6,1,408,"mathematic"
1,0,409,"mathematic"
2,0,409,"mathematic"
3,0,409,"mathematic"
4,0,409,"mathematic"
1,0,410,"mathematic"
1,0,411,"mathematic"
2,0,411,"mathematic"
3,0,411,"mathematic"
4,0,411,"mathematic"
5,1,411,"mathematic"
6,0,411,"mathematic"
7,1,411,"mathematic"
8,1,411,"mathematic"
9,1,411,"mathematic"
10,1,411,"mathematic"
1,1,412,"mathematic"
2,1,412,"mathematic"
3,1,412,"mathematic"
1,0,413,"mathematic"
2,0,413,"mathematic"
3,0,413,"mathematic"
4,1,413,"mathematic"
5,1,413,"mathematic"
6,1,413,"mathematic"
1,0,414,"mathematic"
1,0,415,"mathematic"
2,1,415,"mathematic"
1,0,416,"mathematic"
2,1,416,"mathematic"
3,1,416,"mathematic"
4,1,416,"mathematic"
5,1,416,"mathematic"
6,0,416,"mathematic"
7,1,416,"mathematic"
8,1,416,"mathematic"
9,0,416,"mathematic"
1,0,417,"mathematic"
2,0,417,"mathematic"
3,0,417,"mathematic"
4,1,417,"mathematic"
5,0,417,"mathematic"
6,1,417,"mathematic"
7,1,417,"mathematic"
8,1,417,"mathematic"
9,1,417,"mathematic"
1,0,418,"mathematic"
2,1,418,"mathematic"
3,1,418,"mathematic"
4,1,418,"mathematic"
5,0,418,"mathematic"
6,1,418,"mathematic"
7,1,418,"mathematic"
8,1,418,"mathematic"
9,1,418,"mathematic"
1,0,419,"mathematic"
2,1,419,"mathematic"
3,1,419,"mathematic"
4,1,419,"mathematic"
5,1,419,"mathematic"
6,1,419,"mathematic"
7,1,419,"mathematic"
8,1,419,"mathematic"
1,0,420,"mathematic"
2,1,420,"mathematic"
3,0,420,"mathematic"
4,1,420,"mathematic"
5,1,420,"mathematic"
6,1,420,"mathematic"
7,1,420,"mathematic"
8,1,420,"mathematic"
9,1,420,"mathematic"
1,0,421,"mathematic"
2,0,421,"mathematic"
3,0,421,"mathematic"
4,1,421,"mathematic"
5,0,421,"mathematic"
6,1,421,"mathematic"
7,1,421,"mathematic"
8,1,421,"mathematic"
9,1,421,"mathematic"
10,1,421,"mathematic"
1,0,422,"mathematic"
2,0,422,"mathematic"
3,1,422,"mathematic"
4,1,422,"mathematic"
5,1,422,"mathematic"
6,0,422,"mathematic"
7,1,422,"mathematic"
8,0,422,"mathematic"
1,0,423,"mathematic"
1,0,424,"mathematic"
2,1,424,"mathematic"
3,1,424,"mathematic"
4,1,424,"mathematic"
5,1,424,"mathematic"
6,1,424,"mathematic"
7,1,424,"mathematic"
8,1,424,"mathematic"
9,1,424,"mathematic"
10,1,424,"mathematic"
1,1,425,"mathematic"
2,1,425,"mathematic"
3,1,425,"mathematic"
4,1,425,"mathematic"
1,0,426,"mathematic"
1,0,427,"mathematic"
1,0,428,"mathematic"
1,0,429,"mathematic"
2,0,429,"mathematic"
3,0,429,"mathematic"
4,0,429,"mathematic"
5,0,429,"mathematic"
1,0,430,"mathematic"
2,1,430,"mathematic"
3,1,430,"mathematic"
4,1,430,"mathematic"
5,1,430,"mathematic"
6,0,430,"mathematic"
7,1,430,"mathematic"
1,0,431,"mathematic"
2,0,431,"mathematic"
3,0,431,"mathematic"
4,1,431,"mathematic"
5,0,431,"mathematic"
6,0,431,"mathematic"
7,1,431,"mathematic"
8,1,431,"mathematic"
1,0,432,"mathematic"
2,0,432,"mathematic"
3,1,432,"mathematic"
4,0,432,"mathematic"
1,0,433,"mathematic"
2,0,433,"mathematic"
3,0,433,"mathematic"
4,0,433,"mathematic"
5,0,433,"mathematic"
6,0,433,"mathematic"
7,0,433,"mathematic"
1,0,434,"mathematic"
2,1,434,"mathematic"
3,1,434,"mathematic"
1,0,435,"mathematic"
2,1,435,"mathematic"
3,1,435,"mathematic"
1,0,436,"mathematic"
2,0,436,"mathematic"
3,0,436,"mathematic"
4,1,436,"mathematic"
5,0,436,"mathematic"
6,0,436,"mathematic"
7,0,436,"mathematic"
8,0,436,"mathematic"
9,1,436,"mathematic"
10,1,436,"mathematic"
1,0,437,"mathematic"
2,0,437,"mathematic"
3,0,437,"mathematic"
4,1,437,"mathematic"
5,0,437,"mathematic"
6,1,437,"mathematic"
1,0,438,"mathematic"
2,0,438,"mathematic"
3,0,438,"mathematic"
4,0,438,"mathematic"
5,1,438,"mathematic"
6,1,438,"mathematic"
7,1,438,"mathematic"
8,1,438,"mathematic"
9,1,438,"mathematic"
1,1,439,"mathematic"
2,1,439,"mathematic"
3,1,439,"mathematic"
4,1,439,"mathematic"
5,1,439,"mathematic"
1,0,440,"mathematic"
1,0,441,"mathematic"
2,0,441,"mathematic"
3,1,441,"mathematic"
4,0,441,"mathematic"
5,1,441,"mathematic"
6,1,441,"mathematic"
7,1,441,"mathematic"
8,1,441,"mathematic"
1,0,442,"mathematic"
2,0,442,"mathematic"
3,0,442,"mathematic"
4,0,442,"mathematic"
5,0,442,"mathematic"
6,0,442,"mathematic"
7,1,442,"mathematic"
8,1,442,"mathematic"
1,1,443,"mathematic"
2,1,443,"mathematic"
3,1,443,"mathematic"
4,1,443,"mathematic"
5,1,443,"mathematic"
1,0,444,"mathematic"
2,0,444,"mathematic"
3,1,444,"mathematic"
1,0,445,"mathematic"
2,1,445,"mathematic"
3,1,445,"mathematic"
4,1,445,"mathematic"
5,0,445,"mathematic"
6,1,445,"mathematic"
7,1,445,"mathematic"
8,1,445,"mathematic"
9,1,445,"mathematic"
10,1,445,"mathematic"
1,0,446,"mathematic"
2,1,446,"mathematic"
3,1,446,"mathematic"
4,1,446,"mathematic"
5,1,446,"mathematic"
6,1,446,"mathematic"
7,1,446,"mathematic"
8,1,446,"mathematic"
1,0,447,"mathematic"
2,0,447,"mathematic"
3,0,447,"mathematic"
4,0,447,"mathematic"
5,1,447,"mathematic"
6,1,447,"mathematic"
1,1,448,"mathematic"
2,1,448,"mathematic"
3,1,448,"mathematic"
4,1,448,"mathematic"
5,1,448,"mathematic"
6,1,448,"mathematic"
7,1,448,"mathematic"
1,1,449,"mathematic"
2,1,449,"mathematic"
3,0,449,"mathematic"
4,1,449,"mathematic"
5,0,449,"mathematic"
6,1,449,"mathematic"
7,0,449,"mathematic"
8,1,449,"mathematic"
9,1,449,"mathematic"
10,1,449,"mathematic"
1,1,450,"mathematic"
2,1,450,"mathematic"
3,1,450,"mathematic"
1,0,451,"mathematic"
2,0,451,"mathematic"
3,1,451,"mathematic"
1,0,452,"mathematic"
2,1,452,"mathematic"
3,1,452,"mathematic"
4,1,452,"mathematic"
1,0,453,"mathematic"
2,0,453,"mathematic"
3,0,453,"mathematic"
4,0,453,"mathematic"
1,0,454,"mathematic"
1,0,455,"mathematic"
2,0,455,"mathematic"
3,1,455,"mathematic"
4,1,455,"mathematic"
5,1,455,"mathematic"
6,1,455,"mathematic"
7,1,455,"mathematic"
8,1,455,"mathematic"
9,1,455,"mathematic"
10,0,455,"mathematic"
1,0,456,"mathematic"
2,0,456,"mathematic"
3,1,456,"mathematic"
4,1,456,"mathematic"
5,1,456,"mathematic"
6,1,456,"mathematic"
7,1,456,"mathematic"
8,1,456,"mathematic"
9,1,456,"mathematic"
1,0,457,"mathematic"
1,0,458,"mathematic"
2,0,458,"mathematic"
3,1,458,"mathematic"
4,1,458,"mathematic"
5,1,458,"mathematic"
6,1,458,"mathematic"
7,1,458,"mathematic"
8,0,458,"mathematic"
1,0,459,"mathematic"
2,0,459,"mathematic"
3,1,459,"mathematic"
4,1,459,"mathematic"
5,1,459,"mathematic"
6,1,459,"mathematic"
7,1,459,"mathematic"
1,0,460,"mathematic"
2,0,460,"mathematic"
3,0,460,"mathematic"
4,0,460,"mathematic"
5,1,460,"mathematic"
6,1,460,"mathematic"
7,1,460,"mathematic"
8,1,460,"mathematic"
9,1,460,"mathematic"
10,1,460,"mathematic"
1,0,461,"mathematic"
2,0,461,"mathematic"
3,1,461,"mathematic"
1,0,462,"mathematic"
2,0,462,"mathematic"
3,0,462,"mathematic"
4,0,462,"mathematic"
5,0,462,"mathematic"
6,0,462,"mathematic"
7,0,462,"mathematic"
8,0,462,"mathematic"
1,1,463,"mathematic"
1,1,464,"mathematic"
2,1,464,"mathematic"
3,1,464,"mathematic"
4,1,464,"mathematic"
5,1,464,"mathematic"
6,1,464,"mathematic"
7,1,464,"mathematic"
8,1,464,"mathematic"
9,1,464,"mathematic"
10,0,464,"mathematic"
1,0,465,"mathematic"
2,0,465,"mathematic"
3,0,465,"mathematic"
4,0,465,"mathematic"
5,0,465,"mathematic"
6,0,465,"mathematic"
7,0,465,"mathematic"
8,1,465,"mathematic"
1,0,466,"mathematic"
2,0,466,"mathematic"
3,0,466,"mathematic"
4,1,466,"mathematic"
5,1,466,"mathematic"
6,1,466,"mathematic"
7,1,466,"mathematic"
1,0,467,"mathematic"
2,1,467,"mathematic"
3,1,467,"mathematic"
4,1,467,"mathematic"
1,0,468,"mathematic"
2,0,468,"mathematic"
3,0,468,"mathematic"
4,0,468,"mathematic"
5,1,468,"mathematic"
1,0,469,"mathematic"
2,0,469,"mathematic"
3,1,469,"mathematic"
1,0,470,"mathematic"
2,0,470,"mathematic"
3,0,470,"mathematic"
4,0,470,"mathematic"
5,0,470,"mathematic"
6,1,470,"mathematic"
7,1,470,"mathematic"
8,1,470,"mathematic"
9,1,470,"mathematic"
1,0,471,"mathematic"
2,0,471,"mathematic"
1,0,472,"mathematic"
2,1,472,"mathematic"
3,1,472,"mathematic"
4,1,472,"mathematic"
5,1,472,"mathematic"
6,1,472,"mathematic"
7,1,472,"mathematic"
1,0,473,"mathematic"
2,1,473,"mathematic"
3,0,473,"mathematic"
4,0,473,"mathematic"
5,0,473,"mathematic"
1,0,474,"mathematic"
2,0,474,"mathematic"
3,1,474,"mathematic"
4,0,474,"mathematic"
5,0,474,"mathematic"
6,0,474,"mathematic"
7,0,474,"mathematic"
8,1,474,"mathematic"
9,1,474,"mathematic"
10,1,474,"mathematic"
1,0,475,"mathematic"
2,0,475,"mathematic"
3,0,475,"mathematic"
4,1,475,"mathematic"
5,1,475,"mathematic"
6,1,475,"mathematic"
7,1,475,"mathematic"
8,1,475,"mathematic"
9,1,475,"mathematic"
10,1,475,"mathematic"
1,0,476,"mathematic"
2,0,476,"mathematic"
3,0,476,"mathematic"
4,0,476,"mathematic"
5,0,476,"mathematic"
6,1,476,"mathematic"
7,1,476,"mathematic"
8,1,476,"mathematic"
1,1,477,"mathematic"
2,1,477,"mathematic"
3,1,477,"mathematic"
4,1,477,"mathematic"
5,1,477,"mathematic"
6,1,477,"mathematic"
7,1,477,"mathematic"
8,1,477,"mathematic"
9,1,477,"mathematic"
1,1,478,"mathematic"
2,0,478,"mathematic"
3,1,478,"mathematic"
4,1,478,"mathematic"
5,1,478,"mathematic"
6,1,478,"mathematic"
7,1,478,"mathematic"
8,1,478,"mathematic"
9,1,478,"mathematic"
10,1,478,"mathematic"
1,1,479,"mathematic"
2,1,479,"mathematic"
3,1,479,"mathematic"
4,1,479,"mathematic"
5,1,479,"mathematic"
1,1,480,"mathematic"
2,1,480,"mathematic"
3,1,480,"mathematic"
4,0,480,"mathematic"
1,1,481,"mathematic"
2,1,481,"mathematic"
3,1,481,"mathematic"
4,1,481,"mathematic"
5,1,481,"mathematic"
6,1,481,"mathematic"
7,1,481,"mathematic"
1,1,482,"mathematic"
2,1,482,"mathematic"
3,1,482,"mathematic"
4,1,482,"mathematic"
5,1,482,"mathematic"
6,1,482,"mathematic"
7,1,482,"mathematic"
8,1,482,"mathematic"
9,1,482,"mathematic"
1,0,483,"mathematic"
2,0,483,"mathematic"
3,0,483,"mathematic"
4,1,483,"mathematic"
5,1,483,"mathematic"
6,1,483,"mathematic"
7,1,483,"mathematic"
8,0,483,"mathematic"
9,1,483,"mathematic"
10,1,483,"mathematic"
1,0,484,"mathematic"
2,0,484,"mathematic"
1,0,485,"mathematic"
2,0,485,"mathematic"
1,0,486,"mathematic"
1,0,487,"mathematic"
2,0,487,"mathematic"
1,0,488,"mathematic"
2,0,488,"mathematic"
3,1,488,"mathematic"
4,1,488,"mathematic"
5,1,488,"mathematic"
6,1,488,"mathematic"
7,1,488,"mathematic"
1,0,489,"mathematic"
2,1,489,"mathematic"
3,1,489,"mathematic"
4,1,489,"mathematic"
5,1,489,"mathematic"
6,1,489,"mathematic"
7,0,489,"mathematic"
8,1,489,"mathematic"
1,0,490,"mathematic"
2,1,490,"mathematic"
3,1,490,"mathematic"
4,1,490,"mathematic"
1,0,491,"mathematic"
2,0,491,"mathematic"
3,0,491,"mathematic"
4,0,491,"mathematic"
5,0,491,"mathematic"
6,0,491,"mathematic"
7,0,491,"mathematic"
8,0,491,"mathematic"
1,1,492,"mathematic"
2,1,492,"mathematic"
3,0,492,"mathematic"
4,1,492,"mathematic"
5,1,492,"mathematic"
6,1,492,"mathematic"
7,0,492,"mathematic"
8,1,492,"mathematic"
1,0,493,"mathematic"
2,0,493,"mathematic"
3,1,493,"mathematic"
4,1,493,"mathematic"
5,1,493,"mathematic"
6,1,493,"mathematic"
7,1,493,"mathematic"
8,1,493,"mathematic"
1,1,494,"mathematic"
2,1,494,"mathematic"
3,1,494,"mathematic"
4,1,494,"mathematic"
5,1,494,"mathematic"
6,1,494,"mathematic"
7,1,494,"mathematic"
8,1,494,"mathematic"
9,1,494,"mathematic"
1,1,495,"mathematic"
2,1,495,"mathematic"
3,1,495,"mathematic"
4,1,495,"mathematic"
5,1,495,"mathematic"
1,0,496,"mathematic"
2,0,496,"mathematic"
3,0,496,"mathematic"
4,1,496,"mathematic"
5,0,496,"mathematic"
6,0,496,"mathematic"
1,1,497,"mathematic"
2,1,497,"mathematic"
3,1,497,"mathematic"
4,1,497,"mathematic"
1,0,498,"mathematic"
2,0,498,"mathematic"
3,0,498,"mathematic"
4,0,498,"mathematic"
5,0,498,"mathematic"
6,0,498,"mathematic"
7,0,498,"mathematic"
8,0,498,"mathematic"
9,0,498,"mathematic"
1,1,499,"mathematic"
2,0,499,"mathematic"
1,0,500,"mathematic"
2,1,500,"mathematic"
3,1,500,"mathematic"
4,1,500,"mathematic"
5,1,500,"mathematic"
1,0,501,"mathematic"
1,0,502,"mathematic"
2,0,502,"mathematic"
3,0,502,"mathematic"
4,0,502,"mathematic"
5,1,502,"mathematic"
6,0,502,"mathematic"
7,1,502,"mathematic"
8,1,502,"mathematic"
9,0,502,"mathematic"
10,1,502,"mathematic"
1,0,503,"mathematic"
2,1,503,"mathematic"
3,0,503,"mathematic"
4,1,503,"mathematic"
1,0,504,"mathematic"
2,0,504,"mathematic"
1,0,505,"mathematic"
2,0,505,"mathematic"
3,0,505,"mathematic"
4,0,505,"mathematic"
5,1,505,"mathematic"
1,0,506,"mathematic"
2,0,506,"mathematic"
3,1,506,"mathematic"
4,0,506,"mathematic"
5,1,506,"mathematic"
6,1,506,"mathematic"
7,0,506,"mathematic"
8,1,506,"mathematic"
9,1,506,"mathematic"
1,0,507,"mathematic"
2,0,507,"mathematic"
3,0,507,"mathematic"
1,1,508,"mathematic"
2,0,508,"mathematic"
3,0,508,"mathematic"
1,0,509,"mathematic"
2,1,509,"mathematic"
3,0,509,"mathematic"
4,0,509,"mathematic"
5,0,509,"mathematic"
1,1,510,"mathematic"
2,1,510,"mathematic"
3,1,510,"mathematic"
4,1,510,"mathematic"
5,1,510,"mathematic"
6,1,510,"mathematic"
1,0,511,"mathematic"
2,0,511,"mathematic"
3,0,511,"mathematic"
4,1,511,"mathematic"
5,1,511,"mathematic"
1,0,512,"mathematic"
1,1,513,"mathematic"
2,1,513,"mathematic"
3,1,513,"mathematic"
4,1,513,"mathematic"
5,1,513,"mathematic"
6,1,513,"mathematic"
7,1,513,"mathematic"
1,0,514,"mathematic"
2,0,514,"mathematic"
3,1,514,"mathematic"
4,1,514,"mathematic"
5,1,514,"mathematic"
6,1,514,"mathematic"
7,1,514,"mathematic"
8,1,514,"mathematic"
1,0,515,"mathematic"
2,0,515,"mathematic"
1,1,516,"mathematic"
2,1,516,"mathematic"
3,0,516,"mathematic"
4,1,516,"mathematic"
5,1,516,"mathematic"
6,1,516,"mathematic"
1,0,517,"mathematic"
2,0,517,"mathematic"
1,0,518,"mathematic"
2,0,518,"mathematic"
3,0,518,"mathematic"
4,1,518,"mathematic"
1,0,519,"mathematic"
2,1,519,"mathematic"
3,1,519,"mathematic"
4,1,519,"mathematic"
5,1,519,"mathematic"
6,1,519,"mathematic"
7,1,519,"mathematic"
8,1,519,"mathematic"
1,0,520,"mathematic"
1,0,521,"mathematic"
2,1,521,"mathematic"
3,1,521,"mathematic"
4,1,521,"mathematic"
5,1,521,"mathematic"
6,1,521,"mathematic"
7,1,521,"mathematic"
8,1,521,"mathematic"
9,1,521,"mathematic"
10,1,521,"mathematic"
1,0,522,"mathematic"
2,0,522,"mathematic"
3,1,522,"mathematic"
4,1,522,"mathematic"
5,1,522,"mathematic"
6,1,522,"mathematic"
7,1,522,"mathematic"
8,1,522,"mathematic"
1,0,523,"mathematic"
2,0,523,"mathematic"
1,0,524,"mathematic"
2,0,524,"mathematic"
1,0,525,"mathematic"
2,1,525,"mathematic"
3,1,525,"mathematic"
4,1,525,"mathematic"
5,1,525,"mathematic"
6,1,525,"mathematic"
7,1,525,"mathematic"
8,1,525,"mathematic"
9,1,525,"mathematic"
10,1,525,"mathematic"
1,1,526,"mathematic"
2,1,526,"mathematic"
3,1,526,"mathematic"
4,1,526,"mathematic"
1,0,527,"mathematic"
2,0,527,"mathematic"
1,0,528,"mathematic"
2,1,528,"mathematic"
3,1,528,"mathematic"
4,1,528,"mathematic"
5,1,528,"mathematic"
6,0,528,"mathematic"
1,0,529,"mathematic"
1,0,530,"mathematic"
2,0,530,"mathematic"
3,0,530,"mathematic"
4,0,530,"mathematic"
5,0,530,"mathematic"
6,0,530,"mathematic"
1,0,531,"mathematic"
2,0,531,"mathematic"
3,1,531,"mathematic"
4,0,531,"mathematic"
5,1,531,"mathematic"
6,1,531,"mathematic"
7,1,531,"mathematic"
8,1,531,"mathematic"
1,0,532,"mathematic"
2,1,532,"mathematic"
3,0,532,"mathematic"
4,1,532,"mathematic"
5,1,532,"mathematic"
6,1,532,"mathematic"
7,1,532,"mathematic"
8,1,532,"mathematic"
9,1,532,"mathematic"
1,0,533,"mathematic"
2,0,533,"mathematic"
3,0,533,"mathematic"
4,0,533,"mathematic"
5,0,533,"mathematic"
1,0,534,"mathematic"
2,0,534,"mathematic"
3,0,534,"mathematic"
4,0,534,"mathematic"
5,1,534,"mathematic"
1,0,535,"mathematic"
2,1,535,"mathematic"
3,1,535,"mathematic"
4,1,535,"mathematic"
5,1,535,"mathematic"
6,1,535,"mathematic"
7,1,535,"mathematic"
8,1,535,"mathematic"
9,1,535,"mathematic"
1,0,536,"mathematic"
2,0,536,"mathematic"
3,0,536,"mathematic"
4,0,536,"mathematic"
1,0,537,"mathematic"
2,0,537,"mathematic"
3,0,537,"mathematic"
4,0,537,"mathematic"
5,0,537,"mathematic"
6,0,537,"mathematic"
7,1,537,"mathematic"
8,1,537,"mathematic"
9,1,537,"mathematic"
10,1,537,"mathematic"
1,1,538,"mathematic"
2,0,538,"mathematic"
3,1,538,"mathematic"
4,1,538,"mathematic"
5,1,538,"mathematic"
6,1,538,"mathematic"
7,1,538,"mathematic"
8,1,538,"mathematic"
9,1,538,"mathematic"
1,1,539,"mathematic"
2,1,539,"mathematic"
3,0,539,"mathematic"
4,1,539,"mathematic"
1,0,540,"mathematic"
2,1,540,"mathematic"
3,1,540,"mathematic"
4,1,540,"mathematic"
5,1,540,"mathematic"
1,0,541,"mathematic"
2,0,541,"mathematic"
3,0,541,"mathematic"
4,0,541,"mathematic"
5,1,541,"mathematic"
1,0,542,"mathematic"
2,0,542,"mathematic"
3,1,542,"mathematic"
1,0,543,"mathematic"
2,1,543,"mathematic"
3,0,543,"mathematic"
4,1,543,"mathematic"
5,1,543,"mathematic"
1,0,544,"mathematic"
2,1,544,"mathematic"
3,1,544,"mathematic"
4,1,544,"mathematic"
5,1,544,"mathematic"
6,1,544,"mathematic"
7,1,544,"mathematic"
8,1,544,"mathematic"
1,0,545,"mathematic"
2,0,545,"mathematic"
3,0,545,"mathematic"
4,1,545,"mathematic"
5,1,545,"mathematic"
6,1,545,"mathematic"
7,1,545,"mathematic"
8,1,545,"mathematic"
9,1,545,"mathematic"
10,1,545,"mathematic"
1,1,546,"mathematic"
1,0,547,"mathematic"
1,0,548,"mathematic"
2,1,548,"mathematic"
3,1,548,"mathematic"
4,1,548,"mathematic"
1,0,549,"mathematic"
2,0,549,"mathematic"
3,1,549,"mathematic"
4,1,549,"mathematic"
5,1,549,"mathematic"
6,0,549,"mathematic"
7,0,549,"mathematic"
8,1,549,"mathematic"
9,1,549,"mathematic"
1,0,550,"mathematic"
2,1,550,"mathematic"
3,1,550,"mathematic"
4,1,550,"mathematic"
1,1,551,"mathematic"
1,0,552,"mathematic"
2,0,552,"mathematic"
3,1,552,"mathematic"
4,1,552,"mathematic"
5,1,552,"mathematic"
6,1,552,"mathematic"
7,1,552,"mathematic"
8,1,552,"mathematic"
9,1,552,"mathematic"
10,1,552,"mathematic"
1,0,553,"mathematic"
2,0,553,"mathematic"
3,0,553,"mathematic"
1,0,554,"mathematic"
2,1,554,"mathematic"
3,0,554,"mathematic"
4,1,554,"mathematic"
5,1,554,"mathematic"
6,1,554,"mathematic"
1,0,555,"mathematic"
1,0,556,"mathematic"
2,1,556,"mathematic"
3,1,556,"mathematic"
1,0,557,"mathematic"
2,1,557,"mathematic"
3,1,557,"mathematic"
4,1,557,"mathematic"
1,1,558,"mathematic"
2,1,558,"mathematic"
3,1,558,"mathematic"
4,1,558,"mathematic"
5,1,558,"mathematic"
6,1,558,"mathematic"
7,1,558,"mathematic"
8,1,558,"mathematic"
1,1,559,"mathematic"
2,1,559,"mathematic"
3,1,559,"mathematic"
4,1,559,"mathematic"
5,0,559,"mathematic"
6,1,559,"mathematic"
7,1,559,"mathematic"
1,0,560,"mathematic"
2,1,560,"mathematic"
3,1,560,"mathematic"
4,0,560,"mathematic"
1,0,561,"mathematic"
2,1,561,"mathematic"
3,1,561,"mathematic"
4,1,561,"mathematic"
5,1,561,"mathematic"
1,1,562,"mathematic"
2,0,562,"mathematic"
3,0,562,"mathematic"
4,1,562,"mathematic"
5,1,562,"mathematic"
1,1,563,"mathematic"
2,1,563,"mathematic"
3,1,563,"mathematic"
4,0,563,"mathematic"
5,0,563,"mathematic"
6,1,563,"mathematic"
7,1,563,"mathematic"
8,1,563,"mathematic"
1,1,564,"mathematic"
2,1,564,"mathematic"
3,1,564,"mathematic"
4,1,564,"mathematic"
5,1,564,"mathematic"
6,1,564,"mathematic"
7,0,564,"mathematic"
1,0,565,"mathematic"
2,0,565,"mathematic"
3,1,565,"mathematic"
4,1,565,"mathematic"
1,1,566,"mathematic"
2,1,566,"mathematic"
1,0,567,"mathematic"
1,0,568,"mathematic"
2,0,568,"mathematic"
1,0,569,"mathematic"
2,1,569,"mathematic"
1,1,570,"mathematic"
2,1,570,"mathematic"
3,1,570,"mathematic"
4,1,570,"mathematic"
5,0,570,"mathematic"
6,1,570,"mathematic"
7,1,570,"mathematic"
1,0,571,"mathematic"
2,0,571,"mathematic"
3,0,571,"mathematic"
4,0,571,"mathematic"
5,1,571,"mathematic"
6,1,571,"mathematic"
7,1,571,"mathematic"
8,0,571,"mathematic"
1,0,572,"mathematic"
2,0,572,"mathematic"
1,0,573,"mathematic"
2,0,573,"mathematic"
1,0,574,"mathematic"
2,1,574,"mathematic"
3,1,574,"mathematic"
4,1,574,"mathematic"
5,1,574,"mathematic"
1,0,575,"mathematic"
2,1,575,"mathematic"
3,1,575,"mathematic"
4,1,575,"mathematic"
5,1,575,"mathematic"
1,1,576,"mathematic"
2,1,576,"mathematic"
3,1,576,"mathematic"
1,1,577,"mathematic"
2,0,577,"mathematic"
3,1,577,"mathematic"
4,1,577,"mathematic"
5,1,577,"mathematic"
6,1,577,"mathematic"
1,0,578,"mathematic"
2,0,578,"mathematic"
3,1,578,"mathematic"
4,1,578,"mathematic"
5,1,578,"mathematic"
6,0,578,"mathematic"
7,1,578,"mathematic"
8,1,578,"mathematic"
9,1,578,"mathematic"
1,0,579,"mathematic"
2,1,579,"mathematic"
3,1,579,"mathematic"
4,1,579,"mathematic"
5,1,579,"mathematic"
6,1,579,"mathematic"
7,1,579,"mathematic"
8,1,579,"mathematic"
9,1,579,"mathematic"
1,0,580,"mathematic"
2,0,580,"mathematic"
3,0,580,"mathematic"
4,0,580,"mathematic"
5,1,580,"mathematic"
6,1,580,"mathematic"
7,0,580,"mathematic"
8,1,580,"mathematic"
1,0,581,"mathematic"
2,0,581,"mathematic"
3,1,581,"mathematic"
1,0,582,"mathematic"
2,0,582,"mathematic"
1,1,583,"mathematic"
2,0,583,"mathematic"
3,1,583,"mathematic"
4,1,583,"mathematic"
5,1,583,"mathematic"
6,1,583,"mathematic"
1,0,584,"mathematic"
1,1,585,"mathematic"
2,1,585,"mathematic"
1,0,586,"mathematic"
2,0,586,"mathematic"
3,1,586,"mathematic"
4,0,586,"mathematic"
5,0,586,"mathematic"
6,1,586,"mathematic"
7,1,586,"mathematic"
8,1,586,"mathematic"
1,1,587,"mathematic"
2,1,587,"mathematic"
3,1,587,"mathematic"
4,1,587,"mathematic"
5,1,587,"mathematic"
1,0,588,"mathematic"
2,1,588,"mathematic"
3,1,588,"mathematic"
1,0,589,"mathematic"
2,0,589,"mathematic"
3,0,589,"mathematic"
4,1,589,"mathematic"
5,1,589,"mathematic"
6,1,589,"mathematic"
7,0,589,"mathematic"
8,1,589,"mathematic"
1,0,590,"mathematic"
2,0,590,"mathematic"
3,1,590,"mathematic"
4,1,590,"mathematic"
5,1,590,"mathematic"
6,1,590,"mathematic"
7,1,590,"mathematic"
8,0,590,"mathematic"
9,0,590,"mathematic"
1,0,591,"mathematic"
2,1,591,"mathematic"
3,1,591,"mathematic"
4,1,591,"mathematic"
5,1,591,"mathematic"
1,0,592,"mathematic"
2,0,592,"mathematic"
3,0,592,"mathematic"
4,0,592,"mathematic"
5,0,592,"mathematic"
6,0,592,"mathematic"
1,0,593,"mathematic"
2,0,593,"mathematic"
3,1,593,"mathematic"
4,1,593,"mathematic"
5,1,593,"mathematic"
1,1,594,"mathematic"
2,1,594,"mathematic"
3,0,594,"mathematic"
4,1,594,"mathematic"
5,1,594,"mathematic"
6,1,594,"mathematic"
1,0,595,"mathematic"
2,0,595,"mathematic"
3,0,595,"mathematic"
1,0,596,"mathematic"
2,0,596,"mathematic"
3,0,596,"mathematic"
4,1,596,"mathematic"
1,1,597,"mathematic"
2,0,597,"mathematic"
3,1,597,"mathematic"
4,1,597,"mathematic"
5,1,597,"mathematic"
6,1,597,"mathematic"
7,1,597,"mathematic"
8,1,597,"mathematic"
1,0,598,"mathematic"
2,0,598,"mathematic"
3,0,598,"mathematic"
4,0,598,"mathematic"
5,0,598,"mathematic"
6,0,598,"mathematic"
1,0,599,"mathematic"
2,1,599,"mathematic"
3,1,599,"mathematic"
1,1,600,"mathematic"
2,1,600,"mathematic"
3,1,600,"mathematic"
4,1,600,"mathematic"
1,1,601,"mathematic"
2,1,601,"mathematic"
3,0,601,"mathematic"
1,0,602,"mathematic"
2,0,602,"mathematic"
3,1,602,"mathematic"
1,0,603,"mathematic"
2,0,603,"mathematic"
3,0,603,"mathematic"
4,1,603,"mathematic"
5,1,603,"mathematic"
6,1,603,"mathematic"
7,1,603,"mathematic"
8,1,603,"mathematic"
1,0,604,"mathematic"
1,0,605,"mathematic"
2,1,605,"mathematic"
3,0,605,"mathematic"
4,0,605,"mathematic"
5,0,605,"mathematic"
6,0,605,"mathematic"
7,0,605,"mathematic"
8,0,605,"mathematic"
1,1,606,"mathematic"
2,1,606,"mathematic"
